x1,x2,x3,x4,x5,y1,y2,y3,y4
2.0,6.0,0.0,17.0,4.0,1710,2,8,21
6.0,25.0,7.0,12.0,2.0,495,1,2,0
4.0,20.0,29.0,12.0,2.0,1958,1,2,0
2.0,25.0,0.0,17.0,4.0,571,1,2,0
10.0,25.0,36.0,12.0,4.0,362,1,2,0
25.0,12.0,12.0,10.0,4.0,993,1,2,0
2.0,25.0,0.0,17.0,4.0,229,1,2,0
23.0,20.0,0.0,17.0,4.0,206,1,2,0
25.0,30.0,51.0,5.0,4.0,1819,1,2,0
2.0,25.0,0.0,17.0,4.0,1291,1,2,0
2.0,20.0,11.0,14.0,4.0,916,1,2,0
2.0,20.0,96.0,1.0,4.0,62,1,1,27
4.0,20.0,57.0,5.0,4.0,1506,1,1,32
6.0,25.0,77.0,8.0,4.0,479,1,2,0
4.0,22.0,13.0,12.0,4.0,896,1,2,0
30.0,7.0,0.0,17.0,4.0,2323,1,2,0
10.0,25.0,62.0,12.0,4.0,992,1,2,0
2.0,25.0,372.0,5.0,4.0,1057,1,2,0
9.0,20.0,0.0,17.0,4.0,1651,1,1,24
9.0,27.0,23.0,5.0,4.0,747,1,2,0
23.0,25.0,0.0,17.0,4.0,785,1,2,0
2.0,25.0,0.0,17.0,4.0,625,1,2,0
12.0,20.0,0.0,17.0,2.0,1726,1,2,0
25.0,25.0,0.0,17.0,4.0,965,1,2,0
23.0,25.0,0.0,17.0,4.0,780,1,2,0
3.0,18.0,17.0,8.0,4.0,1824,1,2,0
10.0,25.0,25.0,9.0,4.0,1080,1,2,0
20.0,25.0,0.0,17.0,4.0,172,2,8,21
2.0,25.0,68.0,12.0,4.0,547,1,2,0
12.0,25.0,25.0,13.0,4.0,1540,1,2,0
4.0,12.0,0.0,17.0,4.0,1345,1,2,0
2.0,25.0,0.0,17.0,4.0,1758,1,2,0
24.0,25.0,0.0,17.0,4.0,2254,1,1,24
29.0,25.0,89.0,1.0,4.0,633,1,2,0
9.0,25.0,52.0,12.0,4.0,2326,1,2,0
10.0,27.0,27.0,12.0,4.0,1951,1,2,0
7.0,10.0,0.0,17.0,4.0,579,1,1,27
9.0,27.0,0.0,17.0,2.0,1479,1,1,17
10.0,27.0,557.0,5.0,4.0,188,1,2,0
1.0,20.0,0.0,17.0,4.0,1219,1,1,27
1.0,12.0,0.0,17.0,4.0,799,1,2,0
8.0,18.0,10.0,5.0,2.0,749,1,2,0
16.0,27.0,10.0,12.0,4.0,1455,1,2,0
10.0,25.0,8.0,9.0,2.0,975,1,2,0
26.0,20.0,126.0,1.0,4.0,683,1,1,27
8.0,6.0,0.0,17.0,4.0,218,1,2,0
30.0,20.0,0.0,17.0,2.0,1335,1,1,16
3.0,20.0,0.0,17.0,4.0,1182,1,1,17
16.0,27.0,0.0,17.0,4.0,2050,1,1,9
23.0,12.0,0.0,17.0,4.0,119,1,1,27
16.0,27.0,37.0,8.0,4.0,1427,1,1,17
3.0,18.0,0.0,17.0,2.0,1978,1,2,0
23.0,12.0,0.0,17.0,4.0,1449,1,2,0
9.0,12.0,0.0,17.0,4.0,1331,1,1,17
23.0,25.0,0.0,17.0,4.0,997,1,2,0
22.0,27.0,0.0,17.0,2.0,782,1,2,0
2.0,25.0,71.0,12.0,4.0,161,1,2,0
10.0,25.0,30.0,12.0,2.0,1079,1,2,0
10.0,25.0,0.0,17.0,2.0,225,1,2,0
12.0,25.0,37.0,12.0,4.0,2058,1,1,24
18.0,27.0,0.0,17.0,4.0,1909,1,1,17
2.0,20.0,24.0,12.0,4.0,850,1,2,0
2.0,25.0,7.0,9.0,4.0,49,1,2,0
1.0,20.0,100.0,5.0,4.0,1529,1,2,0
17.0,20.0,0.0,17.0,2.0,1764,1,1,17
3.0,25.0,0.0,17.0,4.0,1493,1,2,0
3.0,25.0,0.0,17.0,4.0,1850,1,2,0
7.0,25.0,0.0,17.0,6.0,464,1,2,0
2.0,25.0,112.0,5.0,4.0,1999,1,2,0
8.0,25.0,0.0,17.0,2.0,968,1,2,0
23.0,25.0,0.0,17.0,4.0,365,1,2,0
24.0,25.0,0.0,17.0,6.0,147,1,2,0
7.0,25.0,1193.0,9.0,4.0,459,1,2,0
2.0,25.0,264.0,8.0,4.0,467,1,2,0
7.0,25.0,1186.0,8.0,4.0,459,1,2,0
6.0,6.0,11.0,12.0,4.0,1976,1,2,0
2.0,6.0,0.0,17.0,4.0,289,1,2,8
17.0,25.0,177.3699951171875,7.260000228881836,7.0,1199,1,2,0
6.0,6.0,40.0,12.0,4.0,2118,1,2,0
25.0,27.0,62.0,8.0,4.0,2354,1,1,17
7.0,6.0,0.0,17.0,4.0,1823,1,2,0
23.0,25.0,132.0,1.0,4.0,1359,1,2,0
7.0,6.0,0.0,17.0,4.0,1856,1,1,27
2.0,25.0,61.0,8.0,4.0,1155,1,1,24
24.0,28.0,0.0,17.0,4.0,324,1,1,16
2.0,25.0,89.0,8.0,4.0,1564,1,1,24
21.0,1.0,0.0,17.0,4.0,267,1,1,4
7.0,25.0,11.0,12.0,4.0,1152,1,2,0
25.0,25.0,117.0,1.0,4.0,48,1,2,0
10.0,25.0,0.0,17.0,4.0,1150,1,2,0
25.0,12.0,51.0,5.0,4.0,247,1,1,17
4.0,9.0,36.0,1.0,2.0,1063,1,1,17
23.0,25.0,0.0,17.0,4.0,792,1,2,0
2.0,25.0,0.0,17.0,4.0,870,1,2,0
4.0,16.0,0.0,17.0,4.0,2237,1,2,25
10.0,25.0,0.0,17.0,4.0,1561,1,1,24
2.0,6.0,8.0,12.0,4.0,2222,1,2,0
12.0,25.0,0.0,17.0,2.0,1929,1,2,0
3.0,5.0,13.0,12.0,4.0,1606,1,1,9
22.0,25.0,31.0,12.0,4.0,364,1,2,0
25.0,25.0,43.0,10.0,4.0,1142,1,2,0
4.0,25.0,22.0,12.0,3.0,228,1,2,0
10.0,25.0,5.0,12.0,3.0,544,1,2,0
7.0,25.0,0.0,17.0,3.0,556,1,2,0
4.0,10.0,0.0,17.0,4.0,725,1,2,0
26.0,0.0,22.0,9.0,4.0,268,1,1,4
4.0,12.0,13.0,8.0,4.0,20,1,2,0
7.0,6.0,53.0,12.0,6.0,2253,1,2,0
12.0,11.0,0.0,17.0,4.0,120,1,1,15
7.0,0.0,0.0,17.0,4.0,2134,1,1,1
2.0,25.0,11.0,10.0,4.0,1057,1,2,0
5.0,25.0,73.0,1.0,4.0,925,1,6,14
4.0,6.0,465.90203857421875,9.859999656677246,7.0,876,1,2,0
4.0,25.0,85.0,1.0,4.0,2298,1,1,24
17.0,25.0,0.0,17.0,4.0,338,1,1,16
4.0,6.0,13.0,10.0,4.0,239,1,1,16
4.0,12.0,50.0,8.0,4.0,1332,1,1,17
15.0,16.0,0.0,17.0,4.0,1933,1,1,9
26.0,16.0,13.0,12.0,4.0,1775,1,1,17
17.0,25.0,811.0,16.0,1.0,2166,1,2,0
23.0,17.0,0.0,17.0,4.0,1396,1,2,30
9.0,16.0,41.0,8.0,4.0,2082,1,1,9
2.0,25.0,0.0,17.0,2.0,540,1,2,0
7.0,25.0,13.0,4.0,4.0,2009,1,2,0
2.0,25.0,15.0,4.0,4.0,1684,1,2,0
2.0,25.0,0.0,17.0,4.0,1994,1,2,0
8.0,25.0,13.0,12.0,2.0,1042,1,2,0
24.0,18.0,0.0,17.0,4.0,581,1,2,0
23.0,25.0,71.0,5.0,4.0,2042,1,2,0
2.0,25.0,256.0,5.0,4.0,2010,1,2,0
4.0,6.0,31.0,12.0,4.0,139,1,1,17
2.0,8.0,0.0,17.0,4.0,77,1,1,24
2.0,25.0,3.0,11.0,4.0,1510,1,1,24
23.0,8.0,25.0,12.0,4.0,1750,1,1,24
25.0,24.0,0.0,17.0,4.0,873,1,1,16
25.0,2.0,26.0,5.0,4.0,151,1,1,16
26.0,28.0,7.0,9.0,4.0,716,1,1,16
8.0,0.0,52.0,13.0,4.0,1459,1,2,0
2.0,6.0,19.0,12.0,4.0,660,1,1,17
23.0,8.0,30.0,12.0,4.0,1749,1,1,24
4.0,6.0,34.0,8.0,4.0,1429,1,1,17
1.0,6.0,86.0,1.0,4.0,264,1,1,27
2.0,6.0,8.0,12.0,4.0,2182,1,1,17
24.0,0.0,17.0,9.0,4.0,1583,1,1,16
2.0,10.0,8.0,12.0,4.0,677,1,1,27
2.0,27.0,133.0,1.0,4.0,292,1,1,27
24.0,25.0,569.0,8.0,4.0,1731,1,1,11
7.0,25.0,22.0,12.0,4.0,2086,1,1,24
2.0,6.0,29.0,13.0,4.0,927,1,1,9
23.0,6.0,109.0,5.0,4.0,391,1,1,27
2.0,0.0,0.0,17.0,5.0,1225,1,2,12
27.0,24.0,26.0,1.0,4.0,324,1,1,16
9.0,6.0,115.0,5.0,4.0,2241,1,1,16
7.0,0.0,60.0,12.0,4.0,1515,1,1,11
26.0,17.0,21.0,8.0,4.0,1611,0,9,23
5.0,6.0,0.0,17.0,4.0,44,1,1,1
13.0,0.0,51.0,14.0,4.0,1584,1,1,16
23.0,15.0,0.0,17.0,4.0,1411,1,2,19
10.0,27.0,0.0,17.0,4.0,2049,1,1,9
26.0,27.0,89.0,8.0,4.0,328,1,1,17
23.0,5.0,78.0,5.0,4.0,1607,1,1,9
9.0,27.0,121.0,5.0,4.0,929,1,1,17
9.0,12.0,121.0,5.0,4.0,1904,1,1,17
9.0,7.0,121.0,5.0,4.0,440,1,1,24
2.0,6.0,0.0,17.0,4.0,1836,1,1,27
9.0,16.0,0.0,17.0,4.0,1889,1,2,25
7.0,6.0,0.0,17.0,4.0,414,1,2,0
1.0,6.0,69.0,12.0,4.0,1453,1,2,0
9.0,5.0,73.0,12.0,4.0,1488,1,1,27
22.0,16.0,142.0,1.0,4.0,1743,1,1,27
25.0,25.0,48.0,12.0,4.0,335,1,1,16
2.0,10.0,0.0,11.0,4.0,1500,1,1,27
12.0,27.0,729.0,5.0,4.0,1498,1,1,27
4.0,7.0,21.0,10.0,2.0,2323,1,2,0
3.0,16.0,34.0,5.0,4.0,331,1,3,3
23.0,8.0,0.0,17.0,4.0,78,1,1,24
8.0,25.0,534.1900024414062,8.529999732971191,7.0,1185,1,2,0
2.0,25.0,13.0,9.0,4.0,1338,1,2,0
2.0,6.0,513.0,10.0,7.0,352,1,1,17
4.0,12.0,500.0,10.0,7.0,1310,1,1,9
6.0,6.0,650.0,9.0,3.0,1662,1,2,0
6.0,25.0,654.0,9.0,3.0,573,1,2,0
3.0,6.0,0.0,17.0,4.0,2264,1,1,27
4.0,6.0,240.0,8.0,2.0,298,1,1,6
2.0,25.0,151.0,5.0,4.0,1574,1,1,24
7.0,12.0,0.0,17.0,4.0,238,1,1,27
23.0,25.0,0.0,17.0,2.0,1802,1,2,0
3.0,22.0,138.0,1.0,4.0,174,2,8,21
25.0,9.0,70.0,5.0,4.0,1206,1,1,17
26.0,25.0,133.0,1.0,4.0,403,1,2,0
2.0,25.0,11.0,9.0,4.0,1103,1,2,0
2.0,12.0,37.0,10.0,4.0,252,1,1,17
10.0,25.0,83.0,5.0,4.0,1184,1,2,0
2.0,25.0,0.0,17.0,4.0,551,1,2,0
12.0,7.0,74.0,12.0,4.0,1087,1,1,27
8.0,12.0,83.0,14.0,4.0,1818,1,2,0
10.0,12.0,50.0,14.0,2.0,2343,1,2,0
26.0,25.0,125.0,1.0,4.0,403,1,2,0
24.0,25.0,18.0,12.0,4.0,2300,1,1,24
4.0,6.0,0.0,17.0,4.0,394,1,2,0
7.0,25.0,9.0,12.0,0.0,567,1,2,0
10.0,12.0,21.0,14.0,2.0,2190,1,2,0
23.0,5.0,70.0,17.0,4.0,37,1,1,17
10.0,12.0,18.0,12.0,2.0,2190,1,2,0
23.0,25.0,0.0,17.0,4.0,762,1,2,0
2.0,25.0,756.0,10.0,6.0,2170,1,2,0
4.0,25.0,600.0,12.0,6.0,2279,1,2,0
7.0,25.0,562.0,4.0,6.0,1203,1,2,0
2.0,25.0,771.0,10.0,6.0,50,1,2,0
5.0,6.0,771.0,10.0,6.0,1097,1,1,27
23.0,6.0,0.0,17.0,4.0,1622,1,1,17
2.0,0.0,32.0,8.0,4.0,672,1,1,17
2.0,6.0,0.0,17.0,4.0,1496,1,1,27
2.0,6.0,14.0,5.0,4.0,1959,1,2,0
8.0,6.0,83.0,5.0,4.0,2405,1,1,27
4.0,6.0,22.0,12.0,4.0,927,1,1,9
5.0,25.0,75.0,8.0,4.0,363,1,2,0
4.0,6.0,0.0,11.0,4.0,1546,1,1,22
4.0,6.0,104.0,5.0,4.0,1716,2,8,21
6.0,6.0,69.0,14.0,3.0,679,2,8,21
5.0,12.0,0.0,17.0,4.0,251,1,1,17
5.0,13.0,0.0,17.0,4.0,2426,1,2,29
5.0,6.0,0.0,17.0,4.0,2351,1,1,17
10.0,6.0,0.0,17.0,4.0,321,1,1,17
10.0,4.0,0.0,17.0,4.0,1406,1,1,17
2.0,0.0,7.0,10.0,4.0,170,1,1,16
12.0,27.0,81.0,1.0,4.0,1326,1,1,17
2.0,6.0,10.0,12.0,4.0,613,1,1,9
16.0,6.0,174.0,5.0,4.0,303,1,1,27
25.0,16.0,116.0,5.0,4.0,1937,1,1,9
9.0,6.0,12.0,9.0,2.0,1024,1,1,17
7.0,25.0,0.0,17.0,6.0,1677,1,2,0
22.0,16.0,0.0,17.0,4.0,1940,1,1,9
2.0,5.0,0.0,11.0,4.0,1906,1,1,17
2.0,16.0,34.0,5.0,4.0,1027,1,2,25
27.0,24.0,220.0,5.0,4.0,1920,1,1,16
2.0,6.0,28.0,8.0,4.0,1838,1,1,17
29.0,27.0,82.0,8.0,4.0,1413,1,1,32
23.0,16.0,0.0,17.0,4.0,1475,1,1,9
1.0,6.0,86.0,5.0,4.0,2147,2,8,21
7.0,0.0,0.0,17.0,4.0,1680,1,1,16
23.0,16.0,0.0,17.0,4.0,1875,1,2,25
7.0,6.0,62.0,12.0,4.0,8,1,1,9
29.0,25.0,0.0,17.0,4.0,341,1,1,16
10.0,6.0,29.0,14.0,2.0,1971,1,2,0
27.0,28.0,14.0,12.0,4.0,1482,1,1,16
12.0,25.0,0.0,17.0,4.0,1278,1,2,0
7.0,6.0,626.0,5.0,4.0,1337,2,8,21
30.0,7.0,83.0,17.0,4.0,1973,1,1,27
29.0,16.0,0.0,17.0,4.0,286,1,1,9
7.0,25.0,0.0,17.0,3.0,234,1,2,0
29.0,16.0,470.0,12.0,4.0,2381,1,1,27
10.0,25.0,0.0,17.0,4.0,511,1,2,0
26.0,0.0,0.0,17.0,4.0,1226,1,1,16
25.0,25.0,107.0,5.0,4.0,1364,1,1,24
23.0,25.0,84.0,5.0,4.0,773,1,2,0
2.0,6.0,0.0,9.0,4.0,311,1,1,17
17.0,25.0,12.0,9.0,2.0,2151,1,1,16
2.0,12.0,0.0,17.0,4.0,1647,1,1,17
4.0,6.0,0.0,17.0,4.0,2232,1,2,0
25.0,0.0,55.0,12.0,4.0,949,1,1,16
10.0,21.0,0.0,17.0,4.0,2045,1,1,26
10.0,25.0,8.0,12.0,4.0,528,1,2,0
21.0,24.0,82.0,9.0,4.0,354,1,1,16
0.0,10.0,0.0,17.0,2.0,30,1,1,27
0.0,12.0,0.0,17.0,2.0,1434,1,1,17
9.0,27.0,79.0,9.0,4.0,1717,2,8,21
23.0,6.0,70.0,1.0,4.0,2220,1,2,0
1.0,6.0,0.0,17.0,4.0,2026,1,1,17
8.0,27.0,61.0,5.0,4.0,246,1,1,17
23.0,25.0,0.0,17.0,4.0,895,1,2,0
25.0,0.0,4.0,12.0,4.0,1784,1,1,16
25.0,18.0,64.0,5.0,4.0,1522,1,1,24
2.0,27.0,21.0,8.0,4.0,1040,1,1,27
2.0,6.0,0.0,17.0,4.0,2259,2,8,21
1.0,12.0,76.0,1.0,4.0,1011,1,1,17
4.0,6.0,0.0,17.0,4.0,105,2,0,32
7.0,10.0,0.0,17.0,4.0,977,1,10,31
17.0,16.0,198.0,8.0,4.0,853,1,2,12
15.0,6.0,0.0,17.0,4.0,1297,2,8,21
5.0,7.0,0.0,17.0,4.0,1216,1,1,24
5.0,6.0,0.0,17.0,4.0,138,1,1,17
12.0,6.0,91.0,5.0,4.0,1030,1,1,17
12.0,5.0,0.0,17.0,2.0,1309,1,1,9
15.0,13.0,34.0,9.0,2.0,1205,1,2,0
18.0,6.0,8.0,5.0,4.0,1744,1,1,9
12.0,6.0,0.0,17.0,4.0,1300,2,8,21
7.0,6.0,626.0,5.0,4.0,591,2,8,21
3.0,6.0,24.0,13.0,4.0,1355,1,1,9
12.0,27.0,111.0,5.0,4.0,1923,1,2,0
2.0,12.0,101.0,1.0,4.0,641,1,1,27
26.0,6.0,117.0,1.0,4.0,1696,1,1,27
25.0,29.0,76.0,8.0,4.0,1552,1,1,22
26.0,13.0,9.0,9.0,4.0,1787,1,1,9
8.0,9.0,26.0,8.0,4.0,360,1,1,27
25.0,29.0,78.0,8.0,4.0,196,1,1,9
15.0,9.0,75.0,8.0,4.0,1695,1,1,27
9.0,6.0,17.0,12.0,4.0,300,1,1,6
4.0,5.0,9.0,9.0,4.0,1709,1,1,27
23.0,13.0,30.0,12.0,2.0,701,1,1,9
3.0,6.0,30.0,12.0,4.0,1468,1,1,11
1.0,6.0,0.0,17.0,4.0,612,1,1,27
26.0,0.0,0.0,17.0,4.0,150,1,1,16
3.0,5.0,19.0,13.0,4.0,2025,1,1,9
7.0,27.0,23.0,13.0,4.0,1422,1,1,17
25.0,13.0,9.0,9.0,4.0,2352,1,1,17
25.0,27.0,71.0,8.0,4.0,666,1,1,9
21.0,13.0,36.0,9.0,2.0,2189,1,1,11
12.0,6.0,0.0,17.0,2.0,2119,1,1,17
23.0,16.0,55.0,14.0,4.0,1900,0,9,23
25.0,16.0,51.0,5.0,4.0,383,1,1,27
4.0,16.0,0.0,17.0,4.0,859,1,1,16
2.0,12.0,53.0,5.0,4.0,153,1,2,0
2.0,6.0,121.0,1.0,4.0,2133,1,1,9
5.0,6.0,0.0,17.0,4.0,387,2,8,21
15.0,16.0,62.0,5.0,4.0,1871,1,2,25
27.0,2.0,0.0,17.0,4.0,2411,1,1,16
8.0,27.0,11.0,5.0,4.0,1325,1,1,17
7.0,25.0,0.0,17.0,4.0,2063,1,1,24
2.0,29.0,23.0,12.0,4.0,314,1,1,24
25.0,25.0,57.0,5.0,4.0,1998,1,2,0
25.0,25.0,14.0,1.0,4.0,2016,1,2,0
4.0,12.0,0.0,17.0,4.0,606,1,1,17
2.0,10.0,71.0,5.0,4.0,1093,1,1,27
25.0,16.0,25.0,10.0,4.0,379,1,2,25
2.0,16.0,22.0,5.0,4.0,838,1,1,17
23.0,17.0,0.0,17.0,4.0,2357,1,2,30
15.0,16.0,47.0,1.0,4.0,809,1,2,12
1.0,16.0,46.0,5.0,4.0,1937,1,1,9
15.0,16.0,106.0,5.0,4.0,807,1,2,12
25.0,16.0,56.0,5.0,4.0,2079,1,1,9
15.0,16.0,66.0,5.0,4.0,937,1,1,17
12.0,17.0,0.0,17.0,4.0,2083,1,1,9
9.0,16.0,100.0,5.0,4.0,1743,1,1,27
4.0,16.0,0.0,17.0,4.0,1875,1,2,25
10.0,25.0,9.0,12.0,2.0,954,1,2,0
25.0,12.0,64.0,5.0,4.0,374,1,1,17
15.0,6.0,110.0,1.0,4.0,650,1,1,27
5.0,6.0,0.0,17.0,4.0,818,1,2,0
15.0,16.0,32.0,17.0,4.0,936,1,1,17
10.0,25.0,280.0,5.0,4.0,1643,1,2,0
22.0,6.0,25.0,12.0,4.0,600,1,1,17
2.0,25.0,56.0,14.0,4.0,487,1,2,0
2.0,16.0,18.0,12.0,4.0,186,1,1,9
15.0,16.0,73.0,8.0,4.0,1776,1,1,17
4.0,6.0,40.0,12.0,4.0,1287,1,2,0
25.0,16.0,50.0,10.0,4.0,1895,1,2,25
10.0,0.0,42.0,5.0,4.0,372,1,1,27
3.0,22.0,10.0,5.0,4.0,966,1,2,0
2.0,25.0,267.0,5.0,4.0,501,1,2,0
23.0,8.0,0.0,17.0,4.0,1898,1,1,24
2.0,6.0,0.0,17.0,4.0,585,1,2,0
10.0,25.0,28.0,9.0,4.0,1189,1,2,0
1.0,6.0,109.0,5.0,4.0,34,1,1,17
2.0,6.0,125.0,1.0,4.0,589,2,8,21
25.0,16.0,106.0,5.0,4.0,1704,1,1,17
2.0,6.0,0.0,17.0,4.0,2246,1,2,0
25.0,16.0,26.0,10.0,4.0,828,1,1,17
23.0,25.0,1094.0,10.0,6.0,245,1,2,0
4.0,6.0,601.0,12.0,6.0,1464,1,2,0
7.0,25.0,539.0,8.0,6.0,1349,1,2,0
6.0,25.0,595.0,12.0,6.0,2024,1,2,0
7.0,25.0,769.0,10.0,6.0,1235,1,2,0
6.0,6.0,602.0,12.0,6.0,1662,1,2,0
29.0,1.0,0.0,17.0,4.0,2071,1,1,16
6.0,6.0,608.0,12.0,6.0,1001,2,8,21
18.0,12.0,104.0,1.0,4.0,1333,1,1,17
22.0,25.0,132.0,1.0,4.0,945,1,1,16
5.0,7.0,0.0,17.0,4.0,2262,1,1,9
30.0,6.0,0.0,17.0,4.0,694,2,8,21
18.0,0.0,0.0,17.0,4.0,672,1,1,17
2.0,6.0,6.0,10.0,4.0,2026,1,1,17
2.0,6.0,0.0,17.0,4.0,318,1,1,27
2.0,6.0,0.0,17.0,4.0,1514,1,1,27
1.0,6.0,0.0,17.0,4.0,2406,1,1,27
26.0,13.0,20.0,9.0,2.0,2157,1,1,9
4.0,6.0,3.0,17.0,3.0,636,1,2,0
2.0,0.0,0.0,17.0,4.0,1639,1,1,11
30.0,16.0,78.0,8.0,4.0,1942,1,1,9
24.0,11.0,0.0,17.0,4.0,120,1,1,15
2.0,20.0,0.0,17.0,4.0,114,1,1,1
7.0,25.0,0.0,17.0,4.0,1690,1,2,0
23.0,25.0,0.0,17.0,4.0,1848,1,2,0
7.0,20.0,0.0,17.0,4.0,7,1,2,25
1.0,30.0,12.0,13.0,4.0,105,2,0,32
2.0,25.0,0.0,17.0,4.0,1388,1,2,0
10.0,21.0,0.0,17.0,4.0,2352,1,1,17
1.0,20.0,10.0,12.0,4.0,698,2,8,21
10.0,25.0,23.0,12.0,4.0,964,1,2,0
23.0,25.0,0.0,17.0,4.0,481,1,2,0
2.0,27.0,0.0,17.0,4.0,957,1,2,0
2.0,25.0,7.0,9.0,4.0,49,1,2,0
25.0,25.0,0.0,17.0,2.0,1120,1,2,0
1.0,25.0,101.0,5.0,4.0,2199,1,2,0
2.0,25.0,0.0,17.0,4.0,1249,1,2,0
6.0,20.0,0.0,17.0,4.0,1037,1,2,0
2.0,30.0,16.0,5.0,4.0,1826,1,2,0
6.0,18.0,0.0,17.0,2.0,2007,1,2,0
6.0,18.0,24.0,14.0,4.0,1080,1,2,0
2.0,25.0,0.0,17.0,4.0,49,1,2,0
20.0,20.0,35.0,1.0,4.0,1598,1,2,0
2.0,20.0,113.0,1.0,4.0,1625,1,1,17
15.0,27.0,62.0,5.0,4.0,1264,1,1,9
10.0,20.0,0.0,17.0,4.0,1814,1,2,0
26.0,25.0,11.0,17.0,4.0,1112,1,2,0
23.0,25.0,0.0,17.0,4.0,1807,1,2,0
2.0,11.0,623.0,9.0,4.0,442,1,1,27
7.0,25.0,27.0,13.0,4.0,1133,1,2,0
23.0,25.0,0.0,17.0,4.0,792,1,2,0
15.0,25.0,0.0,17.0,4.0,314,1,1,24
9.0,27.0,0.0,17.0,4.0,2342,1,2,0
12.0,25.0,0.0,17.0,4.0,1275,1,2,0
2.0,25.0,0.0,17.0,4.0,1036,1,1,24
12.0,25.0,92.0,1.0,4.0,2331,1,2,0
12.0,25.0,0.0,17.0,2.0,1042,1,2,0
2.0,12.0,78.0,5.0,4.0,1451,1,2,0
10.0,25.0,0.0,17.0,4.0,1033,1,2,0
4.0,25.0,0.0,17.0,4.0,1249,1,2,0
8.0,12.0,456.0,1.0,4.0,609,1,2,0
2.0,6.0,0.0,17.0,4.0,1798,1,2,0
2.0,25.0,0.0,17.0,4.0,1135,1,2,0
4.0,10.0,17.0,12.0,4.0,2122,1,1,27
29.0,25.0,0.0,17.0,4.0,2331,1,2,0
10.0,25.0,42.0,12.0,4.0,463,1,2,0
23.0,20.0,69.0,10.0,4.0,1829,1,2,0
2.0,20.0,19.0,12.0,4.0,1977,1,2,0
7.0,20.0,0.0,17.0,4.0,1688,1,2,0
2.0,20.0,0.0,17.0,4.0,1182,1,1,17
2.0,27.0,0.0,17.0,4.0,1423,1,1,17
10.0,25.0,0.0,17.0,4.0,1811,1,2,0
14.0,27.0,35.0,1.0,4.0,2380,1,2,30
23.0,25.0,0.0,17.0,4.0,772,1,2,0
7.0,20.0,17.0,17.0,4.0,1055,1,2,0
12.0,25.0,20.0,14.0,4.0,1125,1,2,0
2.0,30.0,5.0,11.0,4.0,753,1,2,0
4.0,20.0,70.0,5.0,4.0,1107,1,2,0
2.0,25.0,0.0,17.0,4.0,1123,1,2,0
4.0,25.0,0.0,17.0,4.0,1134,1,2,0
7.0,20.0,4.0,12.0,4.0,1458,1,2,0
10.0,20.0,0.0,17.0,4.0,1822,1,2,0
2.0,25.0,0.0,17.0,4.0,229,1,2,0
23.0,25.0,50.0,9.0,4.0,1975,1,2,0
2.0,25.0,8.0,8.0,4.0,2196,1,2,0
2.0,25.0,4.0,8.0,4.0,547,1,2,0
25.0,20.0,31.0,12.0,2.0,1678,1,2,0
6.0,25.0,0.0,17.0,4.0,521,1,2,0
10.0,8.0,79.0,12.0,4.0,856,1,2,0
10.0,18.0,0.0,17.0,4.0,1244,2,8,21
2.0,12.0,0.0,17.0,2.0,202,1,2,2
2.0,25.0,0.0,17.0,4.0,232,1,2,0
10.0,25.0,27.0,12.0,4.0,560,1,2,0
23.0,10.0,15.0,9.0,4.0,2127,1,1,32
10.0,25.0,0.0,17.0,4.0,552,1,2,0
7.0,25.0,0.0,9.0,4.0,571,1,2,0
3.0,20.0,49.0,12.0,4.0,942,1,1,17
10.0,25.0,62.0,12.0,4.0,112,1,2,0
2.0,27.0,0.0,17.0,4.0,303,1,1,27
2.0,25.0,8.0,12.0,4.0,1850,1,2,0
19.0,7.0,29.0,12.0,4.0,1284,1,2,0
7.0,6.0,22.0,12.0,4.0,1496,1,1,27
8.0,27.0,652.0,8.0,4.0,2288,1,1,17
2.0,6.0,22.0,13.0,4.0,224,1,2,8
12.0,20.0,0.0,17.0,2.0,1341,1,2,0
23.0,25.0,0.0,17.0,2.0,1042,1,2,0
7.0,25.0,815.0,9.0,3.0,525,1,2,0
2.0,20.0,8.0,10.0,4.0,23,1,2,0
3.0,12.0,0.0,17.0,4.0,1058,1,1,17
9.0,18.0,77.0,12.0,4.0,189,1,2,0
24.0,25.0,17.0,12.0,2.0,985,1,1,13
29.0,10.0,0.0,17.0,4.0,2425,1,2,29
10.0,20.0,16.0,9.0,4.0,1241,1,2,0
17.0,7.0,27.0,14.0,2.0,397,1,2,0
23.0,18.0,0.0,17.0,4.0,209,1,1,17
0.0,20.0,34.0,12.0,4.0,2317,1,2,0
2.0,25.0,8.0,12.0,4.0,1130,1,2,0
10.0,12.0,0.0,17.0,4.0,1345,1,2,0
8.0,20.0,0.0,17.0,4.0,1504,1,1,27
1.0,20.0,59.0,1.0,4.0,1756,1,2,0
9.0,20.0,0.0,17.0,4.0,2329,1,2,0
7.0,10.0,0.0,17.0,2.0,2121,1,1,27
17.0,27.0,0.0,17.0,4.0,394,1,2,0
22.0,21.0,24.0,12.0,2.0,1828,1,2,0
23.0,27.0,12.0,9.0,2.0,1490,1,2,0
1.0,27.0,57.0,5.0,4.0,433,1,2,0
12.0,25.0,0.0,17.0,4.0,528,1,2,0
10.0,20.0,220.0,8.0,4.0,2129,1,2,0
9.0,20.0,544.0,10.0,4.0,746,1,1,27
